Family,Genus,Name,Growth.form.1,Growth.form.2,Growth.form.3,Leaf.habit,Collection.date,Grid,Latitude,Longitude,Elevation
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,19350430,G16,24.34086914,113.6654078,400
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,19410514,G24,25.22135084,112.926278,100
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,19420529,G24,25.18382121,112.9622325,130
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,19430515,G16,24.44378555,113.667447,190
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,19560525,G19,24.68996494,112.8471956,650
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,19580522,G18,24.55017949,112.0274815,270
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,19600601,G14,24.46803599,112.6362355,600
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,19600506,G11,23.74618123,113.7739808,200
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,19730518,G20,24.95090828,113.0296963,460
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,19760518,G03,23.12661305,112.5880243,100
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,20000515,G13,24.24811301,112.0422707,700
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,20070518,G11,23.74153024,113.9359294,650
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,20090602,G19,24.76063956,112.862526,600
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,20100501,G04,23.20642997,113.3576714,50
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,20140514,G02,22.86960646,112.3951042,100
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,20150514,G03,23.17008682,112.5253093,320
Euphorbiaceae,Croton,Croton lachnocarpus,Shrub,Perennial,Woody,Evergreen,20150503,G11,23.81512996,113.9486433,560
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19280515,G03,23.17008682,112.5253093,50
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19290517,G25,25.25368789,113.40321,500
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19320516,G11,23.74153024,113.9359294,650
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19330516,G25,25.02490368,113.185423,500
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19340511,G20,24.87378963,113.1388607,550
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19400508,G24,25.22459056,112.9500955,130
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19410515,G24,25.22459056,112.9500955,130
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19420518,G24,25.18382121,112.9622325,130
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19560525,G19,24.68996494,112.8471956,650
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19560519,G03,23.17008682,112.5253093,250
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19570509,G19,24.97152829,112.954933,1000
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19580526,G27,25.26144948,114.0628189,650
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19730524,G20,24.83220142,113.0491928,450
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19870518,G11,23.63488027,113.8637133,500
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19950519,G19,24.97126292,112.6518434,800
Adoxaceae,Viburnum,Viburnum fordiae,Shrub,Perennial,Woody,Deciduous,19990509,G18,24.62698868,112.0313326,400
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19240511,G09,23.58259332,112.9431562,150
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19290531,G25,25.1838761,113.3485494,500
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19310518,G16,24.34086914,113.6654078,400
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19330520,G25,25.03282278,113.2264807,400
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19330517,G06,23.26230851,114.0601897,300
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19410519,G24,25.22459056,112.9500955,100
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19420521,G24,25.20117995,112.9762031,100
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19580530,G18,24.53070358,112.0312777,490
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19580522,G18,24.55017949,112.0274815,270
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19580528,G27,25.26144948,114.0628189,300
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19710528,G20,24.98217033,113.1363626,460
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,19870515,G11,23.64473197,113.8843866,400
Fabaceae,Derris,Derris fordii,Liana,Perennial,Woody,Evergreen,20140519,G27,25.07783659,114.4167271,450
Theaceae,Schima,Schima superba,Tree,Perennial,Woody,Evergreen,19280514,G04,23.17138977,113.2947978,200
Theaceae,Schima,Schima superba,Tree,Perennial,Woody,Evergreen,19280507,G03,23.17008682,112.5253093,250
Theaceae,Schima,Schima superba,Tree,Perennial,Woody,Evergreen,19300515,G04,23.17138977,113.2947978,200
Theaceae,Schima,Schima superba,Tree,Perennial,Woody,Evergreen,19300708,G10,23.84453175,113.2739506,100
